identity_time_interval,bill_billing_period_end_date,bill_billing_period_start_date,identity_line_item_id,line_item_blended_cost,line_item_unblended_cost,line_item_operation,line_item_product_code,line_item_resource_id,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,resource_tags,line_item_usage_start_date_comparison
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2rteykozotkxf7ju5mlf47rrqr5yvhjotgzccz7v4lg4fi4gpgqq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/8ff082f6-828e-4733-a81b-5a449da5759a,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""user_product"":""CTMS"",""user_cost_center"":""Site Management"",""user_company"":""mdsol"",""user_environment"":""blue"",""user_owner"":""Prakash Kumar"",""user_tenant"":""blue"",""user_name"":""ctms-flow-key""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,g2feyecjcr4l2a4xbyqzjt3s3t77dl3yayxx23v3g5d2gmfq4g5a,1.02e-08,1.02e-08,ReadACL,AmazonS3,medsingestorziptest,1.0244e-06,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBWNLTRZ5F4:abodhale""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,6boaquxl6l2atpmvg7wcalf5hevb2utmm5ljorzswemaig73i5lq,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-west-1:076395046979:key/efe9663d-7fd0-4e1b-ba67-1a74436ab49f,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,5dbft376qsw4lkutljbthv5wlz5kyxlrazhyvl4t2us77dxbmwpa,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/0b898075-1320-484a-b662-2dc2d102709f,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,727kctnw2vgjjqfjopugziri7twzkqntskykzuswaobu5l6wgbfq,4e-09,4e-09,ReadLocation,AmazonS3,team-51-ab-msk-connect-sink,2.012e-07,2024-05-20T06:00:00.000Z,2024-05-20T04:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni"",""user_name"":""team-51-ab-msk-connect-sink""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zji5on5kbybkjwaor6brlwzsyilrithudsc4fv3m72k63bh4crlq,0.0,0.0,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:ca-central-1:076395046979:log-group:/aws/lambda/custodian-missing_lambda_mdsol_tags,1.5635e-06,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,jxj2lmwqrfzfw2rova22mmnkmp5l6jnbgyccnxrhfscjikpqyr3a,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-2:076395046979:key/4be41cc3-6a5a-460a-b7ec-805c20d319b0,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,jvmq32xjquwjstu7snp2zbaqqx3quytr3uevdeex6omruzrze6xa,3.6e-09,3.6e-09,ReadBucketWebsite,AmazonS3,loki-3,3.54e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:sokato@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ulps32tp72ifly7lyxidfw2usiweccb6t4xil2w2oosvrjvvoycq,8e-07,8e-07,ReadNotificationProps,AmazonS3,cf-templates-m01ixtvp0jr0-us-east-2,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:dkrishnaswamy@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,phiauv6lixoftvc737ppvszr7s2wnmjvxcfvbi4a5fyeurtewe3a,2e-06,2e-06,PutEvents,AWSEvents,PutCrossAccountEvents,2.0,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ena3egbqsdqqfysyilq5dsuu54kf5o56qoy45hej6uirym6fsybq,0.0007525,0.0007525,,AWSCloudTrail,,215.0,2024-05-20T10:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,tsxi2lvgnbjlkif2xp3uchxxik2vc66s7k5js464vr56tlpxwo6q,5.4e-09,5.4e-09,ReadBucketLifecycle,AmazonS3,kardashian-bucket,5.42e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aansari@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,q47kekdg3g65bplerl4raotdcz7fqvvxlfue5mvm3r6x4u77ml6q,8e-07,8e-07,ReadLogProps,AmazonS3,map-276-exec-src,2.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB3GSL2BJRT:padesai""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,xi3mye34mbm5u3u4k2digpjh5iliid3blqsm7rrwwq2543vxwvfq,1.1e-09,1.1e-09,ReadNotificationProps,AmazonS3,t51bfraveiceberg,1.071e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBZTH6UAAJX:bflanaghan""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,fggd47klgtu7we5vpehdtvcfw7ctnffqui6nhggba2hk7g2t4bbq,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/22f88297-118d-4247-8522-a7ce8edc3c0f,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,bln2tjpr2chio2q3xratffn6cietzj3xbt3w5jvthafsnr3efnka,5.1e-09,5.1e-09,ReadLocation,AmazonS3,aws-tf-blue,2.552e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aescalona@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,6wulowqsekgxrxt7e6upxfxeuln4yjawg4xcvku3h3kbc42hesva,8e-07,8e-07,ReadBucketReplication,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,2.0,2024-05-20T08:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,4fvuj2w5q6l3ziijt7rcmqmxmd2mk5qeo45a3k2cgbng7ykkuwva,9.2e-06,9.2e-06,ReadLocation,AmazonS3,doc-example-bucket-958f97ec-0025-428c-9d7c-eb07e6165eea,23.0,2024-05-20T09:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB6XUYRRRE2:sdevare""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,l65ihjusyeo4kbyhl32seld3rhi25xg4sqrwrfjh5xvhyi4f2hca,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/364cc967-627c-4576-8fcd-e4454b0eb8be,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,6j5vbhucctyhp4hyoml454siohtm3urqgigbfkzxcaffcubblw4a,4e-09,4e-09,ReadLocation,AmazonS3,costs-bucket-daily,2.012e-07,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBTB2MHRTUR:mshaik""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,f4xpaxcaoidzs3chmwdgjebzxrqclim2mmpzfpkxbkrxytfxraoq,0.0,0.0,ListDashboards,AmazonCloudWatch,,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,q4tqlptnhuyv3l4dytmn2bccmdwnzhxuyxpicvv2rqxhcv2g5ywa,4e-07,4e-07,ReadBucketServerSideEncryption,AmazonS3,map-276-tf-test-1,1.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,it7qktboccjgowbm2qm7xnciqi6vhd6hp6bk7wo6lsnwmt3mz4wa,0.0,0.0,PutEvents,AWSEvents,PutCrossAccountEvents,2.1067e-06,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,xs3iot2dg7dgjfiyxdmpt7s4kdk5dg6nkbachmr5qfg6jpgknzbq,0.00288,0.00288,,AWSCloudTrail,,144.0,2024-05-20T04:00:00.000Z,2024-05-20T02:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,t5ny5iacf4wu56qakjuv225vdkyrkb5i6vmca6zh7qubjlussbuq,3.0096,3.0096,RunBroker,AmazonMSK,arn:aws:kafka:us-east-1:076395046979:cluster/team-51-ab/bfa5a238-c3c8-44d1-b416-eaca36cf2bbe-3,66.0,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,mkh2d6f32yvdlmektp7ie3qmtmfn27es5bm2yhamjcka6vmk3dka,8e-07,8e-07,ReadBucketPublicAccessBlock,AmazonS3,config-bucket-076395046979,2.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBTB2MHRTUR:mshaik""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,4jiowobglrelfvjvslu2v4qsdrdoid5dtvrcptrfmowivcit77lq,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:eu-central-1:076395046979:key/545e77bf-2a57-4688-999c-b8891d484a40,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,hitksefp3z3xgj7lxqynea5qnyfj66ifrq54gmti5lmb4a2lh7ka,3e-09,3e-09,ReadBucketServerSideEncryption,AmazonS3,team-51-ab-msk-connect-sink,2.99e-07,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni"",""user_name"":""team-51-ab-msk-connect-sink""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,q677nmauyxjfzfdhei7fnvnjgncxiwhqgh5mkfnflsedi2kxpzqq,5.1e-09,5.1e-09,ReadLocation,AmazonS3,coder-blue,2.552e-07,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:hpoon@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,eql3iyms5vvtby32cpa27uvogy6oynswkx5cx47r234shr7a4eda,4e-09,4e-09,ReadLocation,AmazonS3,team-51-ab-msk-connect-sink,2.012e-07,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni"",""user_name"":""team-51-ab-msk-connect-sink""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,pi4gr3seu27xa3a3i7sh7gb73sahbbgsnsab2unfgdon6pbwrola,8e-07,8e-07,ReadCostAllocation,AmazonS3,cf-templates-m01ixtvp0jr0-us-east-2,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:dkrishnaswamy@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,jjavpcgdbxikmbgypakcqex2sooqhf2slcytr5bfqwsdbjhqh53q,3.9e-09,3.9e-09,ReadLocation,AmazonS3,aws-tf-blue,3.828e-07,2024-05-20T09:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aescalona@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,uixucmdo6hxyn4qda3wvgk3xtr2raggmya3y76vonri4if3b2ttq,2e-09,2e-09,ReadLocation,AmazonS3,costs-bucket-daily,1.006e-07,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBTB2MHRTUR:mshaik""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,355w54z7tqredvgxpi7rtewu7mepjstcbfnnehea4pzsjc7cwnmq,4.7e-08,4.7e-08,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:ap-southeast-1:076395046979:log-group:/aws/lambda/custodian-missing_lambda_mdsol_tags,1.5677e-06,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ejwgioxeyjhy6p7e7nswo463ntjsonyhgng5ipg6mns3v6vzioma,1.707e-07,1.707e-07,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:eu-north-1:076395046979:log-group:/aws/lambda/custodian-enable_vpc_flow_logs,6.0951e-06,2024-05-20T10:00:00.000Z,2024-05-20T09:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,i35ja5wernwwrb6xhgbfl37m4rzcyacvg5kyn7ncit52cmhksphq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/c269c836-0e8c-4ce8-859c-0495747f1469,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""user_product"":""CTMS-Devtools"",""user_cost_center"":""ClinOps"",""user_company"":""mdsol"",""user_environment"":""blue"",""user_owner"":""Prakash Kumar"",""user_tenant"":""blue"",""user_name"":""vpc-flow-key""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,jbdqu3wqnc7bgpimrtvynwwblgrick3kcvmibi34kjytknad7ega,8e-07,8e-07,ReadBucketPolicy,AmazonS3,msms3,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB6ACEVXFXM:mmaradkar""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,f4pvfgl35mrhzrc3375l6c5er47x7btz4iqgtih7arxyhgcbqy3q,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-2:076395046979:key/3692c01e-d4b6-4de3-b769-a1ab4a4bbf3d,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,azt5koicj5hxylr5bhujnjlsxmjbxo7rhizk2pxlnwmr2ggadz6q,3.6e-05,3.6e-05,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/f272f02f-2008-4756-9875-1e29e86c9920,12.0,2024-05-20T08:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zz4oluh6pbpkdadfoz3t7j5zcbujzbr6xb6v4fx3elpfthjins7q,0.014784946,0.014784946,CurrentKeys,awskms,arn:aws:kms:us-east-1:076395046979:key/144d7c95-9959-4658-bb4c-757a638e0c57,0.014784946,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,"{""user_product"":""Conmannotifications"",""user_cost_center"":""Site Management"",""user_company"":""mdsol"",""user_environment"":""blue"",""user_owner"":""Prakash Kumar"",""user_tenant"":""blue"",""user_name"":""vpcflowlog-key""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,c5xdwdt63h5qdzuqrnbqguhvdutjx4bxwinhzj4durydlizsi65q,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/3cc92445-9960-41e6-bf3f-86c97e6b6574,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ma3xx54rnadrcuckrpfsakvwx4llnor7ay2a556pu5qj7q6g2sha,6.1e-09,6.1e-09,ReadBucketPublicAccessBlock,AmazonS3,msms3,6.072e-07,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB6ACEVXFXM:mmaradkar""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,wrqo4tigxtd76zhhynffmrz53s66colttob57hxfxyjbu6wlthqa,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/6d1c1bab-a4ad-4ab5-9fbf-865a8691de28,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,hft7uso32cgwcxp6ex2f62do7g6nuca2uodohwrbxo7qpwjv4jva,5.1e-08,5.1e-08,Serverless,AmazonMSK,arn:aws:kafka:us-east-1:076395046979:cluster/t51-test-poc/1713ce44-6648-47e4-97ff-461ba35a36ba-s2,5.14e-07,2024-05-20T10:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ut7gtbrvrdrp6vkj5hjluhfnf5xxphcjbfrrjjrizw2r74jm3azq,4e-07,4e-07,ReadBucketOwnershipControls,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,77s6rrwnrqapa7h4mzstr6jmuty4mfzhf2cg7wrfb32pvlxbkzgq,2.7e-05,2.7e-05,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/f272f02f-2008-4756-9875-1e29e86c9920,9.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,n6olehse635pfcdcfdrndwpvrixrm6sqihaoud4o6r7lrg24nyma,1.373e-07,1.72e-07,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:us-west-1:076395046979:log-group:/aws/lambda/custodian-resource_reaper_ec2_mdsol_tags,5.2108e-06,2024-05-20T10:00:00.000Z,2024-05-20T09:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ev6iggmydp7tquw4iqccqaoxrcp7rnybs7hgyo3tdagpodfqiosa,1.81e-08,1.81e-08,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:us-east-2:076395046979:log-group:/aws/lambda/sftp_test,6.046e-07,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,q6bjo7skoudtrpyvn63znz2wve7lndwm2ugooszw4sj5an4ffm7q,6e-06,6e-06,ListKeys,awskms,,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,iv7rqbdn57izouq6s4ztddxw3vybet6xgyjuaylp53zp3vabbhoa,4e-07,4e-07,ListQueueTags,AWSQueueService,arn:aws:sqs:us-east-1:076395046979:9828eada-971c-45fd-9512-a86856284233_sandbox,1.0,2024-05-20T05:00:00.000Z,2024-05-20T04:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,aidcvpyfqfa7hzwh5vhnql6g5ivy73bq2oo57lkllnugfrz5mczq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:ap-southeast-1:076395046979:key/b74cd91b-fd59-4cf0-8287-7069938362d7,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,fgzovwqffs4vqppah37xq63eg2obpw4wlbfqjsnospvvbmibfbga,2.16e-08,1.88e-08,RunInstances,AmazonEC2,i-0a369bec21c60e481,2.682e-07,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,cflciqgfo5xcwwy7stnagg6r2amj6poa4pfe27zbk2dhqyj32x7a,0.0,0.0,Unknown,AmazonStates,,3.4226e-06,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2sjemw4mpxgpyztgmzxa7ps3wjlytgpsx7ahm7roflodmwstamvq,0.014784946,0.014784946,CurrentKeys,awskms,arn:aws:kms:us-east-1:076395046979:key/ed71259b-1e2e-4fdd-998a-558feb0d4d83,0.014784946,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,cbjjz3rgaovjxk5pgdtp2iwfheafvu6a7cgorszmkl3xcv7b2ona,5.9e-09,5.9e-09,ReadBucketPolicy,AmazonS3,loki-3,5.868e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:sokato@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,crthbnayb2gcz5ob63n5q7cmxu2q42oqgutjioqmg2idal5tbevq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-west-2:076395046979:key/947d1677-cc1c-4236-b195-aaf8633aee17,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,epdqfuecdrsztcuoikb7qtq2ix6uc2hcel2wjizwtgaivy5kcpia,4e-09,4e-09,ReadLocation,AmazonS3,config-bucket-076395046979,2.012e-07,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBTB2MHRTUR:mshaik""}",2024-05-20
