tags,configurationItemVersion,configurationItemCaptureTime,configurationItemCaptureDate,configurationStateId,awsAccountId,configurationItemStatus,resourceType,resourceId,awsRegion,identity_time_interval,bill_billing_period_end_date,bill_billing_period_start_date,identity_line_item_id,line_item_blended_cost,line_item_unblended_cost,line_item_operation,line_item_product_code,line_item_resource_id,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,resource_tags
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ut7gtbrvrdrp6vkj5hjluhfnf5xxphcjbfrrjjrizw2r74jm3azq,4e-07,4e-07,ReadBucketOwnershipControls,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,4fkbiuvhm2f7d6t7d5jvyx5xg6urlxjnvxhvmszdbn56ir4t4c3q,1e-09,1e-09,ReadLocation,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.006e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,7ieet4sgc2upevbths5w54jrxsmaj7t5k647vd7sefdgcmuatjda,5.1e-09,5.1e-09,ReadACL,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,5.122e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,t5kfmn6ofvxdda7qyw2pxbocaa2dciqcufvdv6drg6fbcq7xdhua,3.9e-09,3.9e-09,ReadBucketReplication,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,3.893e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,er5q6gj3yk2lzrpsjfefahfzsyy3ulu566qki3nzjne7v3l6yega,8e-07,8e-07,ReadVersioningProps,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,2.0,2024-05-20T08:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ooq4mj5lk544hqintqj6qi3gt7gvsk7tl5leexa7br4phimcj3eq,2.9e-09,2.9e-09,ReadBucketPolicy,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,2.924e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,knhij6muq2avgrl3idbrjeswopebbqze3a7duizxekk5wsolxoqa,2e-09,2e-09,ReadLocation,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.006e-07,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,g2dzp7wwdrasrxepmrfsaksdnfiruck2tlkh4oy4zjklrsxfaqfq,3.5e-05,3.5e-05,PutObject,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,7.0,2024-05-20T08:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,kt56v5gwlbgjldq5ndkkfgmy5avgv6qiru3fkpcb2gmsdvmpkjoa,1.2e-06,1.2e-06,ReadBucketPolicy,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,3.0,2024-05-20T08:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,on7trmqzc3qyi7tipcvfo5fm4feghldu2vwfq6bx4wd75pq33p4q,3.4e-09,3.4e-09,ReadBucketLifecycle,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,3.437e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,kfvlrjv6wvj3x6atyoaiynoxv4d25ze3alfwbyyeenu6v445xyiq,3e-05,3e-05,ListBucket,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,6.0,2024-05-20T08:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ijbey3n6aso7mtppi6gq4lzteh7z6j5kyzcwnfnklgtrdg3n4mxq,4e-09,4e-09,ReadLocation,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,2.012e-07,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,5fo6d5kewwxbpg2gjogcaqj2a5zjyesc3wo5ga6pgfrrovve4qia,8e-07,8e-07,ReadBucketPublicAccessBlock,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,2.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ytgcl4cjiape43dedfyrarmhjpivbephk6npmiayf6s7qwqnodga,4e-07,4e-07,ReadBucketMetrics,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ufwkohurevkpjqsrhrhunrzcgse5iin4ikdgaen65l6c5h4glywa,5e-06,5e-06,WriteBucketPolicy,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,xgfmims7uxzhefffoewtdm2aknrfuxkhi7ct2kkygwgvwhmyyg5q,1.2e-06,1.2e-06,ReadLogProps,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,3.0,2024-05-20T09:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,szxwm6rrbfxs2q3ks5i3hhkradfbqy6fns6hpsth52d46xrltmmq,6e-06,6e-06,HeadBucket,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,15.0,2024-05-20T09:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,blf6ntirfoo7375j2whjbdg3zws5ydlgh767fv7hd2dmmjayw7oq,1.2e-06,1.2e-06,ReadBucketLifecycle,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,3.0,2024-05-20T09:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,e6gsu5kvlregqlnrtllzdc463eyrmqu6bxlcmd76uz75cchcsqka,5e-06,5e-06,CreateBucket,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,rrqvxxmwv2emhfetdm2grq24jttgwng7mg3q3fsdw3fhr43mr4ka,4e-07,4e-07,ReadBucketServerSideEncryption,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,snljebxpmhqqkrc7d2sfnjiezwniad2kmjtlnyvb2sui4gklnmla,4e-07,4e-07,ReadAccelerate,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,inomb427a2xa7zemcah3yjciukhagfhmvho5dznfn6rrdj4mmtdq,4e-09,4e-09,ReadLocation,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,2.012e-07,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,4nhxopmoujod56lc5tym5mlcwnsyco4pwebu3a3n5htw4uglcria,0.0,0.0,PutObject,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,0.0015649991,2024-05-20T08:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
"{'aws:cloudformation:stack-name': 'edgectms-gateway-envprep-unis-sandbox', 'aws:cloudformation:logical-id': 'ServerlessDeploymentBucket', 'aws:cloudformation:stack-id': 'arn:aws:cloudformation:us-east-1:076395046979:stack/edgectms-gateway-envprep-unis-sandbox/04a77900-166f-11ef-9846-1291a795f9c7', 'STAGE': 'unis-sandbox'}",1.3,2024-05-20T06:06:52.183Z,2024-05-20,1716185212183,076395046979,ResourceDiscovered,AWS::S3::Bucket,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,us-east-1,2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ejexzqprdkhe73ktl4l3ubjz6ogta74b4x6idpzl6pbefcigdnca,2.7e-09,2.7e-09,ReadLogProps,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,2.692e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}"
